restaurante,reseña,rating,rating_predicho,error_prediccion,sentimiento,longitud
Expreso santeño,Buena comida Comida: 3Servicio: Más,4.0,4.04,0.040000000000000036,positivo,35
Expreso santeño,Si es buenoComida: 3Servicio: Más,3.0,3.72,0.7200000000000002,positivo,33
Expreso santeño,Excelente c lo recomiendo mucho,4.0,4.96,0.96,positivo,31
Expreso santeño,Comida criolla de execelente calidadTipo de pedidoComida para llevar Más,5.0,4.8,0.20000000000000018,positivo,72
Expreso santeño,Buena calidad de la comida,5.0,4.14,0.8600000000000003,positivo,26
Expreso santeño,Recomiendo la sopa de costilla,5.0,4.71,0.29000000000000004,positivo,30
Expreso santeño,Le falta mayo atención al clienteComida: 4 Más,4.0,4.25,0.25,neutral,46
Expreso santeño,Deven tener más bariedad,4.0,4.09,0.08999999999999986,neutral,24
Expreso santeño,Simplemente delicioso!,5.0,4.92,0.08000000000000007,positivo,22
Expreso santeño,La comida es buena,4.0,4.8,0.7999999999999998,positivo,18
Expreso santeño,Han desmejorado la calidad,3.0,4.14,1.1399999999999997,positivo,26
Expreso santeño,Buenas comida recomendada,4.0,4.29,0.29000000000000004,positivo,25
Expreso santeño,Buen ambiente.,4.0,4.2,0.20000000000000018,positivo,14
Expreso santeño,Muy buena comida,5.0,4.81,0.1900000000000004,positivo,16
Expreso santeño,Buen sabor,4.0,4.53,0.5300000000000002,neutral,10
Expreso santeño,Comida criolla excelenteComida: 4 Más,4.0,4.37,0.3700000000000001,positivo,37
Expreso santeño,Desayuno buenos,4.0,4.2,0.20000000000000018,positivo,15
Expreso santeño,Me encantó,5.0,4.99,0.009999999999999787,positivo,10
Expreso santeño,Excelente servicio,5.0,4.84,0.16000000000000014,positivo,18
Expreso santeño,Bien bueno,5.0,4.99,0.009999999999999787,positivo,10
Expreso santeño,Lo recomiendo exelente .,5.0,4.68,0.3200000000000003,positivo,24
Expreso santeño,Buena sopa,5.0,4.99,0.009999999999999787,positivo,10
Expreso santeño,Perfecto y agradable,5.0,4.89,0.11000000000000032,positivo,20
Expreso santeño,Buena comida santeñaComida: 5Servicio: Más,5.0,4.88,0.1200000000000001,positivo,42
Expreso santeño,Buena comida,4.0,4.29,0.29000000000000004,positivo,12
Expreso santeño,Buen sitio,5.0,4.53,0.46999999999999975,neutral,10
Expreso santeño,Buen deaayuno,4.0,4.18,0.17999999999999972,neutral,13
Expreso santeño,Buena gastronomía,5.0,4.87,0.1299999999999999,positivo,17
Expreso santeño,Comida criolla buenaTipo de pedidoConsumo en el lugar Más,3.0,4.79,1.79,positivo,57
Expreso santeño,Buenísimo,5.0,5.0,0.0,positivo,9
Expreso santeño,Buen lugar,4.0,4.53,0.5300000000000002,neutral,10
Expreso santeño,Comida deliciosa.,5.0,4.8,0.20000000000000018,neutral,17
Expreso santeño,Comida criolla de excelencia.,5.0,4.91,0.08999999999999986,neutral,29
Expreso santeño,De Santeño el nombre,2.0,2.88,0.8799999999999999,neutral,20
Expreso santeño,Everardo CevallosLocal Guide 71 opiniones 3 fotos Hace un añoTipo de pedidoConsumo en el lugar Más Me gusta Compartir,2.0,2.44,0.43999999999999995,neutral,117
Expreso santeño,Sabrosooooooo,5.0,4.98,0.019999999999999574,positivo,13
Expreso santeño,Wena comida,5.0,4.82,0.17999999999999972,neutral,11
Expreso santeño,Comida deliciosa,5.0,4.81,0.1900000000000004,neutral,16
Expreso santeño,Buenisimo,5.0,4.53,0.46999999999999975,neutral,9
Expreso santeño,"Encontrarás comida estilo fondue, fresca y con buen sabor.Tipo de pedido Más",4.0,4.33,0.33000000000000007,positivo,76
Expreso santeño,"Comida deliciosa, sin embargo no hay suficiente estacionamiento.Tipo de pedido Más",4.0,3.67,0.33000000000000007,neutral,82
Expreso santeño,La comida más fresca y mejor cocinada de Panamá...,5.0,4.94,0.05999999999999961,positivo,50
Expreso santeño,Karina PalacioLocal Guide 39 opiniones 150 fotos Editado Hace 3 años,5.0,4.82,0.17999999999999972,neutral,68
Expreso santeño,Excelente comida campestre.Comida: 5 Más,5.0,4.99,0.009999999999999787,positivo,40
Expreso santeño,Deliciosa comida campestre,5.0,4.65,0.34999999999999964,neutral,26
Expreso santeño,Excelente comida campestre.Servicio: 3,5.0,4.82,0.17999999999999972,positivo,38
Expreso santeño,Yennifer VargasLocal Guide 2 opiniones 178 fotos Hace 4 años,5.0,4.99,0.009999999999999787,neutral,60
Expreso santeño,ACARREO Y MUDANZA PANAMÁLocal Guide 43 opiniones 100 fotos Hace 4 años,5.0,4.61,0.3899999999999997,neutral,70
Expreso santeño,FABIAN ENRIQUE GONZALEZ CHADIDLocal Guide 15 opiniones 249 fotos Hace 5 mesesComida: 5Servicio: 5 Más Me gusta Compartir,5.0,2.96,2.04,neutral,120
La Pulpería | Casco Antiguo,"El ambiente es súper lindo, acogedor y perfecto para disfrutar una buena comida. Fui sola y el mesero que me atendió fue increíblemente amable y atento en todo momento, incluso pendiente de que nunca me faltara agua. Probé el pulpo y estuvo delicioso. Sin duda, una excelente elección si estás de paso por Panamá. Más",5.0,4.92,0.08000000000000007,positivo,317
La Pulpería | Casco Antiguo,"Fuimos a La Pulpería en Casco antiguo y honestamente todo lo que pedimos estuvo increíble. Los camarones estaban demasiado ricos, súper bien cocinados y con un sabor Más",5.0,5.0,0.0,positivo,169
La Pulpería | Casco Antiguo,"El pulpo está a otro nivel, las empanadas riquísimas y los muslos de pollo una jugosa delicia. El ambiente está bien, las sillas un poco incómodas. Tienes que reservar el lugar, se llena rápido y no hay muchas mesas. Es muy popular en el Casco Antiguo. El servicio podría ser más rápido Más",4.0,4.75,0.75,positivo,290
La Pulpería | Casco Antiguo,"Vimos este sitio desde el Uber camino al hotel y supimos enseguida que teníamos que parar ahí. Comimos pulpo, ceviche de lubina frita y empanadas; todo estaba muy rico. Más",5.0,5.0,0.0,positivo,172
La Pulpería | Casco Antiguo,"Llegamos guiados por las reseñas pero más contento no puedo estar. El servicio es rapido y muy amable. El lugar es pequeño, se llena con facilidad pero la ambientación, temperatura y nivel de ruido bajo invita a la relajación. La comida es Más",5.0,3.57,1.4300000000000002,positivo,243
La Pulpería | Casco Antiguo,"El servicio fue espectacular! Hernán nos atendió super bien. Pedimos ceviche, langostinos y pork ribs . La comida estaba increíble. Mejor ceviche que he probado en mucho tiempo. La salsa picante de la casa es smolky y muy sabrosa!! Volvería mil veces. El expreso martini también estaba excelente. Más",5.0,4.81,0.1900000000000004,positivo,300
La Pulpería | Casco Antiguo,Un agradable lugar para comer. Las instalaciones son pequeñas y sencillas. La comida es buena. Con adecuada relación calidad-precio. El personal podría estar más pendiente de las mesas. Más,4.0,4.37,0.3700000000000001,positivo,189
La Pulpería | Casco Antiguo,La Pulpería de Casco Antiguo es un restaurante con excelente atención La muchacha en la barra se tomó el tiempo de explicarnos cada trago y cada plato; se agradece y suma muchísimo a toda la experiencia. Más,5.0,5.0,0.0,positivo,207
La Pulpería | Casco Antiguo,"Nos encantó el lugar, muy delicioso y buena atencion. El servicio de Virginia fue espectacular, nos recomendó excelente y nos acompaño durante le cena con una buena atencion. Comimos pulpo, cebiche peruano, empanadas de maricos, las papas Más",5.0,4.94,0.05999999999999961,positivo,242
La Pulpería | Casco Antiguo,"Todos los caminos me llevaron a la pulpería. La encontré en TripAdvistor, otros turistas me enviaron y si hace honor a su fama. Más",5.0,4.62,0.3799999999999999,neutral,131
La Pulpería | Casco Antiguo,"Un lugar pequeño, acogedor y agradable. Se puede hablar, no demasiada gente recomendable hacer reserva. La comida sabrosa, nada de Masterchef pero rica, los tragos muy buenos. Más",5.0,4.58,0.41999999999999993,positivo,179
La Pulpería | Casco Antiguo,Excelente servicio! El ceviche frito un hallazgo especial! Gracias Moisés por tu atención! Volveremos y recomendaremos. Más,5.0,5.0,0.0,positivo,123
La Pulpería | Casco Antiguo,"Lugar que no defrauda, su excelente menú, los tragos como debe ser! Siempre vamos en nuestro aniversario, 8 de agosto, ayer 8 de junio fuimos porque nos encanta el lugar Más",5.0,5.0,0.0,positivo,173
La Pulpería | Casco Antiguo,"Excelente opción para cenar en el casco antiguo! Nosotros pedimos ensalada, el pulpo y el ceviche, todo muy bueno y fresco. También hay una buena variedad de cocteles de autor. Más",5.0,4.85,0.15000000000000036,positivo,180
La Pulpería | Casco Antiguo,"La experiencia estuvo muy buena. Robert y Sarah nos brindaron una buena atención, la comida estuvo buenisima y su coctel La Maria hecho con Pisco Peruano estuvo excelente!!! Muy recomendado Más",5.0,4.91,0.08999999999999986,positivo,193
La Pulpería | Casco Antiguo,"Hernán y César excelentes en la barra, la comida super deliciosa, la sangria refrescante y los precios muy buenos para el nivel de comida que es ! Más",5.0,5.0,0.0,positivo,150
La Pulpería | Casco Antiguo,Me la pase super. El servicio de Moisés increíble y toda la comida deliciosa. Los drinks 10 de 10Tip Más,5.0,5.0,0.0,positivo,104
La Pulpería | Casco Antiguo,"Un excelente lugar en casco antiguo, buena música, buena comida y una atención excepcional y hospitalaria. Recomiendo ubicarse en la barra, el personal es muy amable. Más",5.0,5.0,0.0,positivo,170
La Pulpería | Casco Antiguo,10 10 es la mejor pollo que yo he comido en toda mi vida sinceramente. I love it. Muy buen punto y la musca que pone muy buena la chica que me atendió fue muy amable y atenta. Muy muy recomendable Más,5.0,4.93,0.07000000000000028,positivo,200
La Pulpería | Casco Antiguo,"Fuimos al lugar por el excelente puntaje en google reviews sin saber que no habian tantas opciones caseras (error nuestro por no buscar un poco mas que opciones brindaban). El servicio bien, sin embargo habia una chica que nos atendia de Más",4.0,4.58,0.5800000000000001,positivo,241
La Pulpería | Casco Antiguo,Virginia y Joshua nos dieron las mejores recomendaciones. El pulpo estaba exquisito. Muy buen ambiente y cócteles únicos. Más,5.0,4.99,0.009999999999999787,positivo,125
La Pulpería | Casco Antiguo,"Ambiente súper chill, ideal para picar algo, tomarte unos drinks y disfrutar de buena música, atención de calidad 10 10. Súper recomendado, me encantó. Dato extra: Fabiola, la bartender, es la mejor por la atención personalizada Más",5.0,5.0,0.0,positivo,232
La Pulpería | Casco Antiguo,"Excelente lugar para comer o tomar un Drink en casco antiguo, Panamá. La comida súper rica y el servicio muy amable, Virginia muy atenta me recomendó el chicken sandwich y que gran recomendación, también aproveché la happy hour y los tragos muy refrescantes. Sin duda regreso. Más",5.0,4.88,0.1200000000000001,positivo,280
La Pulpería | Casco Antiguo,"La comida en este lugar es riquísima, el servicio de los meseros es muy bueno y atento volvería muchas veces!! La camisetas del lugar son muy bonitas también Más",5.0,4.99,0.009999999999999787,positivo,161
La Pulpería | Casco Antiguo,"La atención, cordialidad y amabilidad de la camarera virginia fue excelente. Pero debo informar que nuestra experiencia fue un tanto incómodo y desagradable. Mientras la chica tomaba el pedido y daba sus recomendaciones otra persona la Más",5.0,5.0,0.0,positivo,239
La Pulpería | Casco Antiguo,Excelente servicio de parte de César y Joel! La comida muy rica y también los cócteles. 10 10!Tipo d Más,5.0,5.0,0.0,positivo,104
La Pulpería | Casco Antiguo,Me parece un lugar de buen ambiente para comer y disfrutar con amistades siempre y cuando hagan su reserva. Su comida estuvo bien me gustó sin embargo los tragos les falta un poco en su preparación. Más,5.0,4.93,0.07000000000000028,positivo,202
La Pulpería | Casco Antiguo,"Todo increíble! Tragos wao a un precio accesible y super buen servicio . Josué, Joel y Fabiola son súper atentos! Más",5.0,4.84,0.16000000000000014,positivo,117
La Pulpería | Casco Antiguo,Las mejores hamburguesas que hemos comido y la mejor comida en todo el viaje. La atención de Virginia fue espectacular. Dejamos reservado de una vez para regresar mañana Más,5.0,5.0,0.0,positivo,173
La Pulpería | Casco Antiguo,Muy buen lugar excelente la atención de Robert y Josué impecable todo! La comida y los platos justos y riquísimos. Más,5.0,4.87,0.1299999999999999,positivo,118
La Pulpería | Casco Antiguo,"Excelente comida lo único malo es que se llena mucho y tiene pocas mesas, deben reservar findes semanas full lleno pero se entiende al ser un lugar exclusivo de exelente ambiente y excelente comida fui a la sucursal de casco con mi pareja Más",5.0,4.99,0.009999999999999787,positivo,242
La Pulpería | Casco Antiguo,"Pasé un excelente momento en La Pulpería. La atención fue impecable, el ambiente muy acogedor y la comida deliciosa. Y tengo que decirlo: ¡el octopus es una necesidad absoluta aquí! Un plato imperdible que por sí solo justifica la visita. Sin duda volveré. Más",5.0,4.9,0.09999999999999964,positivo,260
La Pulpería | Casco Antiguo,"El servicio muy bueno, las personas muy amables, Virginia es muy amable y la comida muy buena, de gran calidad. Más",5.0,4.98,0.019999999999999574,positivo,115
La Pulpería | Casco Antiguo,"Muy bueno todo. Comida, servicio y bonito lugar. Gracias a Josue por su atencion.Comida: 5 Más",5.0,4.96,0.040000000000000036,positivo,94
La Pulpería | Casco Antiguo,"Un lugar muy agradable, buena comida. Tienen un margarita perfecto. La atención de David y Fabiola 10 10 Más",5.0,4.96,0.040000000000000036,positivo,108
La Pulpería | Casco Antiguo,"Excelente comida y bebida, probé el ceviche frito y la papas crispy con camarón rebozado, acompañado de unas copas de vino tempranillo Más",5.0,5.0,0.0,positivo,138
La Pulpería | Casco Antiguo,"Un lugar divino para disfrutar cócteles de autor! Probamos: mezcalita, la María, carajillo y un holiday s coctail llamado Olaf, muy bueno! Más",4.0,3.9,0.10000000000000009,neutral,142
La Pulpería | Casco Antiguo,"El servicio de Virginia fue excepcional. No solo brindando un servicio impecable sino también brindándonos la bienvenida a la ciudad y lo principal por visitar. La comida es exquisita, recomendados los camarones rebosados Más",5.0,5.0,0.0,positivo,225
La Pulpería | Casco Antiguo,"Excelente comida, en si no es la comida, es el sazón, la fusión. Cada bocado es una melodía...la atención de Brandon excelente Más",5.0,5.0,0.0,positivo,130
La Pulpería | Casco Antiguo,"Pedimos el pulpo estuvo y las tapas de empanadas, muy bueno!! La atención también A1, nos atendió Moises :) Más",4.0,4.41,0.41000000000000014,positivo,111
La Pulpería | Casco Antiguo,"¡Todo lo que pedimos estaba delicioso! Nos atendió Hernán, muy amable, nos contó del origen del restaurante. Super buenas las Margaritas. Más",5.0,5.0,0.0,positivo,141
La Pulpería | Casco Antiguo,"Fuimos atraídos por los comentarios en Google y fue una buena experiencia. Esperábamos un lugar más grandes con mas mesas, aún así estaba muy bien ambientado, de echo creo que es lo mejor del lugar, exepto los baños que son pocos y Más",3.0,3.61,0.6099999999999999,positivo,235
La Pulpería | Casco Antiguo,"Anoche mi esposa y yo tuvimos una experiencia maravillosa en La Pulpería. Es un lugar excepcional, ideal tanto para ocasiones especiales como para una salida regular. La comida es de excelente calidad y el ambiente es simplemente genial. Más",5.0,4.58,0.41999999999999993,positivo,241
La Pulpería | Casco Antiguo,Súper ambiente y la comida delicia. Recomendado el Mac and cheese. Virginia super atenta y amable. Volvería Más,5.0,4.97,0.03000000000000025,positivo,111
La Pulpería | Casco Antiguo,"Fuimos a comer a La Pulpería y la experiencia fue de 10!!!! Llegamos sin reserva y, aun así, nos atendieron rapidísimo y con una amabilidad increíble. El servicio fue impecable en todo momento, atentos sin ser invasivos, algo que se Más",5.0,4.99,0.009999999999999787,positivo,236
La Pulpería | Casco Antiguo,"Nazaret nos atendió de maravilla, muy educada, amable y siempre sonriente. El lugar es muy agradable y acogedor, buen ambiente y buena música. Y la comida super, no dejéis de probar el ceviche, mejora cada día, realmente bueno el punto Más",5.0,5.0,0.0,positivo,239
La Pulpería | Casco Antiguo,"Desde que llegamos, la atención fue impecable, especialmente gracias a Moisés, quien nos atendió de manera excepcional: amable, atento y siempre pendiente de cada detalle. Su servicio hizo la experiencia aún más especial. Más",5.0,5.0,0.0,positivo,225
La Pulpería | Casco Antiguo,El servicio excelente muy amable Virginia. El lugar súper acogedor y la comida súper rica. Súper recomendado Más,5.0,4.87,0.1299999999999999,positivo,112
La Pulpería | Casco Antiguo,"Excelente comida, estuvo fresca y fue rápida la entrega, la atención por parte de Josué fue buena . Lo Recomiendo!!!! Más",5.0,5.0,0.0,positivo,121
La Pulpería | Casco Antiguo,Un local pequeño con comida excelente. La atención de Virginia fue espectacular.Tipo de comida Más,5.0,4.42,0.5800000000000001,positivo,98
La Pulpería | Casco Antiguo,"Ambiente bastante bueno, aprovechamos el happy hour todo el día y la comida muy buenaTipo de comida Más",4.0,5.0,1.0,positivo,103
La Pulpería | Casco Antiguo,"Es un sitio que se presta para todo momento. Excelente opción porque los platos son deliciosos, buenos precios, bien servidos, los cócteles variados y muy buenos, el ambiente super agradable con buena música...y la atención es increíble!! Más",5.0,4.99,0.009999999999999787,positivo,242
La Pulpería | Casco Antiguo,"Virginia. Super recomendado. La comida deliciosa, buena atención, excelente ambiente. Las hamburguesas deliciosas. Más",5.0,4.87,0.1299999999999999,positivo,118
La Pulpería | Casco Antiguo,"Muy buena experiencia en La Pulpería. Increíble comida y el servicio por nuestro mesero Brandon fue excelente. Nos ayudó mucho con sus buenas recomendaciones. De entrada pedimos las empanadas, el ceviche peruano y de plato principal el Más",5.0,5.0,0.0,positivo,239
La Pulpería | Casco Antiguo,"Aunque los platos son sencillos, la técnica es impecable, el lugar bonito, la música muy buena, y tambien buena atención por parte de los mozos Más",5.0,5.0,0.0,positivo,147
La Pulpería | Casco Antiguo,Todo muy espectacular. Josué sos lo más ! Una amiga vivió una de las mejores experiencias de su vida al combinar haber visto un galgo bebé porque este lugar es pet friendly y simultáneamente se comió el mejor ceviche de su vida. Un mil Más,5.0,5.0,0.0,positivo,239
La Pulpería | Casco Antiguo,"Gran experiencia !!! Exquisito y muy amables Virginia,Brandon y YoverComida: 5 Más",5.0,4.99,0.009999999999999787,positivo,82
La Pulpería | Casco Antiguo,"La comida es bastante buena, pedí los mejillones de entrada y pulpo de comida y ambos en muy buena proporción, sabor y equilibrio. La atención es bastante buena por todos. Agradecimiento a David. El ambiente es super relajado, te sientes cómodo incluso en barra. Más",5.0,4.89,0.11000000000000032,positivo,266
La Pulpería | Casco Antiguo,"Excelente comida, atención y lugar. Nuestra mesera Virginia y sus colegas nos atendieron muy bien!!, 100 recomendable probar el pulpo y las quesadillas de pollo!! Más",5.0,5.0,0.0,positivo,166
La Pulpería | Casco Antiguo,"Buenísimo todo, comida, bebida, ambiente, atención Vine por las fotos del pulpo (buenísimo) y además pedí el ceviche frito, y dos cocteles: La María y Calle Nueve. Excelente atención del personal, sobre todo Davis. Volvería sin dudarlo. Más",5.0,4.7,0.2999999999999998,positivo,240
La Pulpería | Casco Antiguo,"Un golpe de suerte en Panamá City: pulpo memorable y margaritas de altura Recién aterrizado en Panamá City, la búsqueda de un buen lugar para cenar se convirtió en mi primera misión. Con el tiempo apremiando, decidí confiar en las Más",4.0,5.0,1.0,positivo,234
La Pulpería | Casco Antiguo,"Davis y Cesar me ofrecieron full acompamiento. Pasear de haber ido solo me hicieron charla, me recomendaron los mejores platos y siempre me sentí acompañado. 100 recomendado Más",5.0,4.85,0.15000000000000036,positivo,177
La Pulpería | Casco Antiguo,"Un trato divino, buenos tragos y tambien buena comida. Un gran lugar casual en el casco viejo.Comida: Más",5.0,4.99,0.009999999999999787,positivo,105
La Pulpería | Casco Antiguo,"He ido a comer 4 veces, y la atención ha sido excelente en cada una de ellas. Virginia, Brandon, Robert, por ejemplo. Más",5.0,5.0,0.0,positivo,121
La Pulpería | Casco Antiguo,"Tos súper bien con este restaurante. Ambiente relajado y la comida 10 puntos. Pedí el pulpo y los camarones, sabrosisisimos. La atención es rápida. Más",5.0,5.0,0.0,positivo,151
La Pulpería | Casco Antiguo,"Toda la comida es para deleitarse, gocé tanto toda la comida, fue una experiencia extasiante de sabores. Pedimos El Pulpo, Ceviche frito y una hamburguesa BBQ. Cada mordida era una experiencia deliciosa. La atención fue excelente también, Más",5.0,4.99,0.009999999999999787,positivo,242
La Pulpería | Casco Antiguo,"Probé los lolipop en un micro Brew fest y estaban 10 10 los probé en casco y estaban secos, ni parecidos al espectáculo que probé en el fest, lástima, cócteles muy dulces o desbalanceados (tiki y no recuerdo el otro) y un pescado frito q estaba 7 10. Más",4.0,4.32,0.3200000000000003,positivo,254
La Pulpería | Casco Antiguo,"Nos dijeron que tuvimos suerte, por que era un día lluvioso, ya que llegamos y encontramos mesa sin problemas. Muy buena atención y excelente comida, todo lo que nos recomendaron estuvo Más",5.0,4.92,0.08000000000000007,positivo,189
La Pulpería | Casco Antiguo,Excelente me encantó todo. La comida exquisita David es excelente y Josué súper especial. El servicio es excelente y son súper amables y muy profesionales todos. Si van a Panamá este lugar es súper recomendado en casco antiguo Más,5.0,5.0,0.0,positivo,230
La Pulpería | Casco Antiguo,"Excelente restaurante, volvería sin pensarlo. Nos atendieron Brandon y Robert, súper atentos y amables. La comida es muy buena y rápida, el tiempo de espera es muy corto. Más",5.0,5.0,0.0,positivo,174
La Pulpería | Casco Antiguo,La descubrí por casualidad. Vaya excelencia de lugar comida y trato. Rober me atendió. Imprescindible si estás en Casco Viejo Panama Más,5.0,4.52,0.4800000000000004,neutral,136
La Pulpería | Casco Antiguo,El mejor pulpo que me he comido! Y el servicio es fenomenal Nazareth fue muy amable y nos dio muy buenas recomendaciones. 100 recomendado Más,5.0,5.0,0.0,positivo,141
La Pulpería | Casco Antiguo,"Ambiente agradable, personal amable, excelentes cócteles y comida. Recomiendo hacer una reserva.Tipo Más",5.0,5.0,0.0,positivo,104
La Pulpería | Casco Antiguo,"Segunda vez aquí. La comida está muy rica; recomiendo la yuca frita, el pescado frito y la sangría.T Más",5.0,5.0,0.0,positivo,104
La Pulpería | Casco Antiguo,"Todo súper bueno!!! El pulpo con papas y las empanas de mariscos increíbles. La atención de Josué fue súper amable y atento, respondió nuestras dudas y fue Más",5.0,5.0,0.0,positivo,159
La Pulpería | Casco Antiguo,El lugar tiene una magia impresionante. Nos pedimos el ceviche frito y el pulpo que es la especialidad. 100 recomendable. La atención de Robert fue genial y nos recomendó lugares para seguir conociendo Casco Viejo.,5.0,5.0,0.0,positivo,214
La Pulpería | Casco Antiguo,"Los camareros muy atentos y amables, el ambiente bueno. La comida decepcionante, pedimos mejillones y vienen con una salsa espesa y patatas abajo que no pegan nada con los mejillones yo hubiera puesto un pan o algo así para la salsa fuera, Más",1.0,3.57,2.57,positivo,243
La Pulpería | Casco Antiguo,"Nos encantó! La comida muy rica, recomiendo el pulpo grillado y un trago de la casa con espuma de maracuyá. Volvería! Más",5.0,5.0,0.0,positivo,121
La Pulpería | Casco Antiguo,"Llegué con mucha expectativa y no me parece un lugar de 4.9. Los drinks son limitados y justo el que pedí no lo tenían, mi esposo pidió un Mule (que es sencillo o digamos difícil que salga mal y estaba bastante fuerte y con exceso de hielo, Más",3.0,3.57,0.5699999999999998,neutral,244
La Pulpería | Casco Antiguo,"Brandon fue un mesero excepcional, muy atento y amable. La comida del mar estaba deliciosa y el ambiente agradable, aunque las mesas son algo pequeñas y están muy juntas. Aun así, eso no afecta la excelente experiencia general. Más",5.0,5.0,0.0,positivo,231
La Pulpería | Casco Antiguo,"Excelente restaurante, con un ambiente increíble y empleados muy simpáticos y atentos. Detrás de la barra, preparando Cocktails fantásticos, estaban Sara y Hernein. Más",5.0,5.0,0.0,positivo,168
La Pulpería | Casco Antiguo,Me pareció genial que el mesero Josué junto con Robert estuvieran atentos al igual que tuvieron buenas recomendaciones del menú. El tiempo de la comida rápido y oportuno. Lo recomiendo 100 . La comida espectacular los cócteles 100 . Más,5.0,4.99,0.009999999999999787,positivo,236
La Pulpería | Casco Antiguo,¡Vayan a este sitioooo! Mi mejor amigo me invito para mi cumpleaños a este lugar donde ambos íbamos a explorar por primera vez...asi que se pueden imaginar que al inicio tenia ansiedad porque no estaba para chascos Para mi GRAN SORPRESA Más,5.0,4.69,0.3099999999999996,positivo,240
La Pulpería | Casco Antiguo,"Excelente sitio, la comida muy buena, todo lo que probamos estuvo delicioso y Josue nos atendió muy bien. Volvería de nuevo. Más",5.0,4.96,0.040000000000000036,positivo,128
La Pulpería | Casco Antiguo,"Excelente sorpresa, la comida , el servicio, el espacio brutal!Tipo de comida Más",5.0,4.87,0.1299999999999999,positivo,81
La Pulpería | Casco Antiguo,"El sabor del lugar es de los mejores que he probado, la comida era genial, sabor, cantidad, presentación. La verdad que es 10 10. Lo recomiendo sin dudar. El pescado estaba delicioso, el ceviche, con bastante limón y sal, y el trago genial. Más",4.0,4.17,0.16999999999999993,positivo,244
La Pulpería | Casco Antiguo,"Excelente servicio, comida deliciosa y gracias a David por su excelente atención:)Tipo de comida Más",5.0,5.0,0.0,positivo,100
La Pulpería | Casco Antiguo,"Muy buen lugar para comer, la comida rica y con muy buen sabor. El personas muy atento, el baño limpio y los precios regulares para estar en el casco son como la generalidad Más",5.0,5.0,0.0,positivo,177
La Pulpería | Casco Antiguo,"Atención en Barra con Deivis, espectacular. Comida y tragos buenísimos. Más",4.0,4.4,0.40000000000000036,positivo,75
La Pulpería | Casco Antiguo,"Excelente atención, sobre todo la amabilidad y profesionalismo y de yover le damos un 10 por su atención, la Comida súper rica, los cocteles espectaculares sin duda repetiremos cuando volvamos de visita Más",5.0,5.0,0.0,positivo,206
La Pulpería | Casco Antiguo,El pulpo estuvo estuvo delicioso!! El ceviche peruano riquísimo y los patacones!! Robert no dio un amable y excelente servicio!! Más,5.0,5.0,0.0,positivo,132
La Pulpería | Casco Antiguo,"La Pulpería en casco viejo es excelente. Cenamos exquisito y el servicio es impecable. Robert y Brandon sos unos genios atendiendo, muy amables y educados. Volveré gracias a Robert, Brandon y el chef! Saludos desde Uruguay!!! Más",5.0,5.0,0.0,positivo,229
La Pulpería | Casco Antiguo,"Esta visita estuvo espectacular. Moisés, estuvo a cargo de la mesa y fue demasiado gentil, atento y servicial. Si toque personal hizo que la experiencia fuera 10 10. La comida espectacular el postre deli Más",5.0,5.0,0.0,positivo,207
La Pulpería | Casco Antiguo,"Las recomendaciones de Josué fueron perfectas, la comida llegó rápido, ambiente tranquilo pero el sabor esquisto. Si estás cerca recomendamos que los visiten. Más",5.0,4.99,0.009999999999999787,positivo,162
La Pulpería | Casco Antiguo,"Buenisima la experiencia... El pulpo, su plato estrella, es bueno. Sin embargo, se disfruto más del Mc Chesse (topping de chorizo tableño) y las empenadas. Más",4.0,5.0,1.0,positivo,159
La Pulpería | Casco Antiguo,"Excelente lugar para disfrutar de cocktails y sides. Nos atendió Cesar y fue muy amable. Buena experiencia, volveremos. Más",5.0,5.0,0.0,positivo,123
La Pulpería | Casco Antiguo,"Deliciosa comida , muy amable el mesero, ambiente agradableComida: 5 Más",5.0,4.73,0.2699999999999996,positivo,72
La Pulpería | Casco Antiguo,Es un lugar pequeño para disfrutar de un buen trago y buena comida. Está muy bien ubicado en el corazón del Casco Viejo. Más,5.0,4.84,0.16000000000000014,positivo,124
La Pulpería | Casco Antiguo,"El servicio fue espectacular, llegamos a menos de una hora después de hacer la reservación. Pedimos cocteles: Calle Nueve, La Mezcalita, French y todos estaban deliciosos. Los aperitivos nos encantaron, pedimos el pulpo, los camarones, el Más",5.0,4.99,0.009999999999999787,positivo,242
La Pulpería | Casco Antiguo,"En un fin de viaje con amigos, nos guiamos por los comentarios de google y la verdad no nos arrepentimos, excelente la comida y la atención de los chicos. Un ambiente chico, muy bien ambientado y súper acogedor !! Punto a favor por nuestro mozo Rober, calidez humana y muy servicial Más",5.0,4.78,0.21999999999999975,positivo,286
La Pulpería | Casco Antiguo,"Excelente lugar, fuimos dos veces porque la comida y los tragos son de los mejores, la atención también es muy buena y el ambiente agradable. Pedimos pulpo, pescado frito y de entrada el ceviche peruano que es excelente, igual al original de Perú. Y las margaritas son buenísimas. 100 recomendado. Más",5.0,4.93,0.07000000000000028,positivo,301
La Pulpería | Casco Antiguo,"Josue, Derek, David y Hernán hicieron nuestra última noche en Panamá genial . La comida divina, los cócteles y el ambiente también. Casual, fácil, el mejor rato! Josue, Derek, David and Hernán made our last night in Panama brilliant. The food divine and the environment too. Casual, easy, the best ! Más",5.0,4.91,0.08999999999999986,positivo,303
